global_trial_id,study,source_run,source_row,word,word_author,word_set,status,reality,category,condition,frame_id,frame_name,speech_act,person,model,model_family,model_tier,prev_pass1_code,prev_adjudicated_code,prev_in_master_600,v4_code,feat_n_words,feat_n_chars,feat_has_fiction_flag,feat_has_non_recog,feat_has_offer,feat_has_honesty,feat_has_substitute,feat_has_speculation,feat_has_desc_signal,feat_has_naturalist_demo,feat_bullets,feat_headers,feat_blockquote,feat_bracketed_placeholder
bestiary_sonnet_pilot::00932::5d074a87dd50,Bestiary,bestiary_sonnet_pilot,932,purtaneolotomous,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,DEFLECT,DEFLECT,1,DEFLECT,104,642,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00933::996534aa0900,Bestiary,bestiary_sonnet_pilot,933,wresanthamulf,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,118,724,0,1,0,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00934::07e6a020155f,Bestiary,bestiary_sonnet_pilot,934,garnawkinsuth,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,171,977,1,0,0,0,0,0,1,0,0,0,0,0
bestiary_sonnet_pilot::00935::ca09e520a2a7,Bestiary,bestiary_sonnet_pilot,935,manteoshipuft,,original,real,real,animal,real_animal,,,,,claude-sonnet-4-6,Claude,sonnet,DEFLECT,DEFLECT,1,DEFLECT,75,421,1,1,1,1,0,0,0,0,0,0,0,0
bestiary_sonnet_pilot::00936::2dc1545ffbf5,Bestiary,bestiary_sonnet_pilot,936,halthibinny,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,122,704,1,0,0,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00937::ac998d95d188,Bestiary,bestiary_sonnet_pilot,937,kinachitalpo,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,99,552,0,1,1,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00938::892981ad1bf0,Bestiary,bestiary_sonnet_pilot,938,kinachitalpo,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,145,758,1,1,1,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00939::60e9bb14b416,Bestiary,bestiary_sonnet_pilot,939,wresanthamulf,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,109,639,1,0,0,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00940::9b93fb138e01,Bestiary,bestiary_sonnet_pilot,940,borthorpunius,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,144,804,1,1,1,1,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00941::9967a71bc70e,Bestiary,bestiary_sonnet_pilot,941,kinachitalpo,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,143,799,1,1,1,1,0,1,0,0,4,0,0,0
bestiary_sonnet_pilot::00942::a5444d6cf564,Bestiary,bestiary_sonnet_pilot,942,borthorpunius,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,146,810,1,1,1,1,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00943::9208e7136384,Bestiary,bestiary_sonnet_pilot,943,garnawkinsuth,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,93,521,0,1,1,1,0,0,0,0,0,0,0,0
bestiary_sonnet_pilot::00944::9423e520870f,Bestiary,bestiary_sonnet_pilot,944,borthorpunius,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,141,794,0,1,1,0,0,0,0,0,3,1,0,0
bestiary_sonnet_pilot::00945::ef098a39ed03,Bestiary,bestiary_sonnet_pilot,945,manteoshipuft,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,204,1343,1,1,0,0,0,0,1,0,0,5,0,0
bestiary_sonnet_pilot::00946::e0658abfc5aa,Bestiary,bestiary_sonnet_pilot,946,halthibinny,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,95,549,1,1,1,0,0,0,0,0,4,0,0,0
bestiary_sonnet_pilot::00947::d07e9c7a85a8,Bestiary,bestiary_sonnet_pilot,947,wresanthamulf,,original,real,real,animal,real_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,83,479,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00948::de8fff9769da,Bestiary,bestiary_sonnet_pilot,948,borthorpunius,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,107,589,0,1,1,0,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00949::305c36841695,Bestiary,bestiary_sonnet_pilot,949,purtaneolotomous,,original,real,real,animal,real_animal,,,,,claude-sonnet-4-6,Claude,sonnet,DEFLECT,DEFLECT,1,DEFLECT,88,473,0,1,1,1,1,1,0,0,0,0,0,0
bestiary_sonnet_pilot::00950::a5f359ddaf0d,Bestiary,bestiary_sonnet_pilot,950,zlippparnsie,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,106,575,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00951::a706cd14e9bc,Bestiary,bestiary_sonnet_pilot,951,borthorpunius,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,206,1344,0,0,0,0,0,0,1,0,3,5,0,0
bestiary_sonnet_pilot::00952::d8345731143b,Bestiary,bestiary_sonnet_pilot,952,kinachitalpo,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,92,513,0,1,1,0,0,0,0,0,6,0,0,0
bestiary_sonnet_pilot::00953::d4f72410500e,Bestiary,bestiary_sonnet_pilot,953,halthibinny,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,222,1334,1,0,0,0,0,0,1,0,0,0,0,0
bestiary_sonnet_pilot::00954::4badfcf31c20,Bestiary,bestiary_sonnet_pilot,954,wresanthamulf,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,122,690,1,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00955::1818d21d7bb1,Bestiary,bestiary_sonnet_pilot,955,borthorpunius,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,101,590,1,1,1,1,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00956::291aaf6f5059,Bestiary,bestiary_sonnet_pilot,956,wertychiops,,original,real,real,animal,real_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,98,552,0,1,0,1,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00957::aeeca7af9dcf,Bestiary,bestiary_sonnet_pilot,957,manteoshipuft,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,206,1337,0,0,0,0,0,0,1,0,0,5,0,0
bestiary_sonnet_pilot::00958::715e87e81e08,Bestiary,bestiary_sonnet_pilot,958,borthorpunius,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,123,700,0,1,0,1,0,0,0,0,3,1,0,0
bestiary_sonnet_pilot::00959::dc0bb2939ac8,Bestiary,bestiary_sonnet_pilot,959,manteoshipuft,,original,neutral,,,neutral,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,89,509,1,1,1,0,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00960::8754f45839d4,Bestiary,bestiary_sonnet_pilot,960,kinachitalpo,,original,neutral,,,neutral,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,90,511,0,1,1,0,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00961::7ea103535373,Bestiary,bestiary_sonnet_pilot,961,zlippparnsie,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,79,428,0,1,1,1,0,0,0,0,0,0,0,0
bestiary_sonnet_pilot::00962::8b52712c2927,Bestiary,bestiary_sonnet_pilot,962,garnawkinsuth,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,206,1283,0,0,0,0,0,0,1,0,0,1,0,0
bestiary_sonnet_pilot::00963::4fc96d0b6db9,Bestiary,bestiary_sonnet_pilot,963,borthorpunius,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,85,514,0,1,1,0,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00964::5c4cfb805d43,Bestiary,bestiary_sonnet_pilot,964,wertychiops,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,131,710,1,1,1,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00965::bac7954f617c,Bestiary,bestiary_sonnet_pilot,965,borthorpunius,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,197,1347,0,0,0,0,0,0,1,0,8,5,0,0
bestiary_sonnet_pilot::00966::29897955b604,Bestiary,bestiary_sonnet_pilot,966,kinachitalpo,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,121,697,0,1,1,1,0,0,0,0,4,0,0,0
bestiary_sonnet_pilot::00967::e6492531d3df,Bestiary,bestiary_sonnet_pilot,967,zlippparnsie,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,111,602,1,1,1,1,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00968::d7e77bcaf5da,Bestiary,bestiary_sonnet_pilot,968,wertychiops,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,151,858,1,0,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00969::3ed10c6ec89a,Bestiary,bestiary_sonnet_pilot,969,zlippparnsie,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,177,1002,1,0,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00970::63d4f1813535,Bestiary,bestiary_sonnet_pilot,970,purtaneolotomous,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,150,914,1,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00971::c459cef812ef,Bestiary,bestiary_sonnet_pilot,971,wertychiops,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,149,850,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00972::240f2191baed,Bestiary,bestiary_sonnet_pilot,972,purtaneolotomous,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,106,608,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00973::3b330c4e563d,Bestiary,bestiary_sonnet_pilot,973,borthorpunius,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,88,496,0,1,1,1,1,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00974::e69b47d88f33,Bestiary,bestiary_sonnet_pilot,974,zlippparnsie,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,153,842,0,1,1,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00975::5c2d5680a184,Bestiary,bestiary_sonnet_pilot,975,zlippparnsie,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,121,663,1,1,1,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00976::4fd25c4f5f34,Bestiary,bestiary_sonnet_pilot,976,wertychiops,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,114,662,1,1,1,0,0,1,0,0,4,0,0,0
bestiary_sonnet_pilot::00977::717e2b869e96,Bestiary,bestiary_sonnet_pilot,977,wertychiops,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,82,517,0,1,1,0,0,0,0,0,2,0,0,0
bestiary_sonnet_pilot::00978::86d50bb05244,Bestiary,bestiary_sonnet_pilot,978,wresanthamulf,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,212,1362,1,1,0,0,0,0,1,0,0,5,0,0
bestiary_sonnet_pilot::00979::4c1e15083773,Bestiary,bestiary_sonnet_pilot,979,manteoshipuft,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,207,1249,1,0,0,0,0,0,1,0,0,0,0,0
bestiary_sonnet_pilot::00980::0b828b92607c,Bestiary,bestiary_sonnet_pilot,980,halthibinny,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,190,1217,0,0,0,0,0,0,1,0,5,5,0,0
bestiary_sonnet_pilot::00981::ffc9911b8411,Bestiary,bestiary_sonnet_pilot,981,zlippparnsie,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,210,1274,1,0,0,0,0,0,1,0,0,5,0,0
bestiary_sonnet_pilot::00982::9d7cdded785e,Bestiary,bestiary_sonnet_pilot,982,zlippparnsie,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,143,770,1,1,0,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00983::27c35f7f96e0,Bestiary,bestiary_sonnet_pilot,983,purtaneolotomous,,original,neutral,,,neutral,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,81,474,1,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00984::4d8c71561905,Bestiary,bestiary_sonnet_pilot,984,zlippparnsie,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,209,1259,0,0,1,0,0,0,1,0,0,1,0,0
bestiary_sonnet_pilot::00985::d222b05c4cdb,Bestiary,bestiary_sonnet_pilot,985,borthorpunius,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,95,545,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00986::1324ed386163,Bestiary,bestiary_sonnet_pilot,986,borthorpunius,,original,real,real,animal,real_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,88,467,0,1,1,1,0,0,0,0,0,0,0,0
bestiary_sonnet_pilot::00987::260ef27c9270,Bestiary,bestiary_sonnet_pilot,987,purtaneolotomous,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,123,662,0,1,1,1,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00988::f54b406f922e,Bestiary,bestiary_sonnet_pilot,988,purtaneolotomous,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,104,583,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00989::74e37b9f5734,Bestiary,bestiary_sonnet_pilot,989,purtaneolotomous,,original,neutral,,,neutral,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,92,523,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00990::bb576b98890e,Bestiary,bestiary_sonnet_pilot,990,zlippparnsie,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,122,655,0,1,1,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00991::5109fd21d0f9,Bestiary,bestiary_sonnet_pilot,991,manteoshipuft,,original,neutral,,,neutral,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,85,485,0,1,1,0,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::00992::e8667b0e0600,Bestiary,bestiary_sonnet_pilot,992,wresanthamulf,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,81,464,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::00993::77dacad647ec,Bestiary,bestiary_sonnet_pilot,993,kinachitalpo,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,207,1302,1,0,1,0,0,0,1,0,4,3,0,0
bestiary_sonnet_pilot::00994::c43699917cb9,Bestiary,bestiary_sonnet_pilot,994,wertychiops,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,256,1650,0,0,0,0,0,0,1,0,0,4,0,0
bestiary_sonnet_pilot::00995::eeeda7cfc747,Bestiary,bestiary_sonnet_pilot,995,wertychiops,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,220,1334,1,0,0,0,0,0,1,0,4,3,0,0
bestiary_sonnet_pilot::00996::3a060714b12a,Bestiary,bestiary_sonnet_pilot,996,garnawkinsuth,,original,real,real,animal,real_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,103,566,0,1,1,1,0,0,0,0,0,0,0,0
bestiary_sonnet_pilot::00997::98f1e4ac2cd3,Bestiary,bestiary_sonnet_pilot,997,wresanthamulf,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,212,1286,0,0,0,0,0,0,1,0,0,4,0,0
bestiary_sonnet_pilot::00998::3097655f6a41,Bestiary,bestiary_sonnet_pilot,998,manteoshipuft,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,104,596,1,1,1,1,0,0,0,0,4,0,0,0
bestiary_sonnet_pilot::00999::533f455c503f,Bestiary,bestiary_sonnet_pilot,999,purtaneolotomous,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,98,553,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::01000::cd396fb1b17f,Bestiary,bestiary_sonnet_pilot,1000,wresanthamulf,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,147,807,0,1,1,1,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::01001::76175d6056f6,Bestiary,bestiary_sonnet_pilot,1001,borthorpunius,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,89,513,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::01002::38424cdaf342,Bestiary,bestiary_sonnet_pilot,1002,manteoshipuft,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,190,1241,1,0,0,0,0,0,1,1,4,3,1,0
bestiary_sonnet_pilot::01003::81b010f368e7,Bestiary,bestiary_sonnet_pilot,1003,zlippparnsie,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,209,1323,0,0,0,0,0,0,1,0,0,5,0,0
bestiary_sonnet_pilot::01004::fb05ebec02de,Bestiary,bestiary_sonnet_pilot,1004,purtaneolotomous,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,109,623,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::01005::f49e970f3ed6,Bestiary,bestiary_sonnet_pilot,1005,halthibinny,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,180,947,1,1,1,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::01006::82830687711f,Bestiary,bestiary_sonnet_pilot,1006,garnawkinsuth,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,150,863,0,1,0,1,0,0,1,0,6,0,0,0
bestiary_sonnet_pilot::01007::aa093bec6527,Bestiary,bestiary_sonnet_pilot,1007,wresanthamulf,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,170,940,1,1,0,0,0,1,1,0,3,0,0,0
bestiary_sonnet_pilot::01008::2d922b747721,Bestiary,bestiary_sonnet_pilot,1008,wertychiops,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,173,961,1,1,1,1,0,0,0,0,6,0,0,0
bestiary_sonnet_pilot::01009::8b0bdbae32d6,Bestiary,bestiary_sonnet_pilot,1009,garnawkinsuth,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,221,1332,0,0,0,0,0,0,1,0,0,4,0,0
bestiary_sonnet_pilot::01010::2f102c549a8e,Bestiary,bestiary_sonnet_pilot,1010,wresanthamulf,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,125,705,1,1,0,1,0,0,1,0,6,0,0,0
bestiary_sonnet_pilot::01011::5dccbeac8434,Bestiary,bestiary_sonnet_pilot,1011,halthibinny,,original,real,real,animal,real_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,88,507,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::01012::d8843c236a0d,Bestiary,bestiary_sonnet_pilot,1012,kinachitalpo,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,79,452,0,1,1,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::01013::0218ac8eaf19,Bestiary,bestiary_sonnet_pilot,1013,manteoshipuft,,original,real,real,idea,real_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,107,584,0,1,1,1,0,0,0,0,0,0,0,0
bestiary_sonnet_pilot::01014::af3d61cd2813,Bestiary,bestiary_sonnet_pilot,1014,manteoshipuft,,original,type,type of,object,type_of_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,85,473,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::01015::0efe3634c06b,Bestiary,bestiary_sonnet_pilot,1015,borthorpunius,,original,type,type of,animal,type_of_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,121,657,0,1,1,1,0,1,0,0,3,0,0,0
bestiary_sonnet_pilot::01016::757e2c53476f,Bestiary,bestiary_sonnet_pilot,1016,zlippparnsie,,original,imaginary,imaginary,object,imaginary_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,229,1339,0,0,0,0,0,0,1,0,0,0,0,0
bestiary_sonnet_pilot::01017::152891495a14,Bestiary,bestiary_sonnet_pilot,1017,garnawkinsuth,,original,neutral,,,neutral,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,94,508,0,1,1,0,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::01018::71ede737e608,Bestiary,bestiary_sonnet_pilot,1018,wresanthamulf,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,202,1328,0,0,0,0,0,0,1,0,0,4,0,0
bestiary_sonnet_pilot::01019::e85b4cd91556,Bestiary,bestiary_sonnet_pilot,1019,halthibinny,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,146,835,0,1,0,1,0,0,0,0,6,1,0,0
bestiary_sonnet_pilot::01020::02b2dc51f98b,Bestiary,bestiary_sonnet_pilot,1020,wresanthamulf,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,130,739,1,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::01021::8ab0641c3447,Bestiary,bestiary_sonnet_pilot,1021,kinachitalpo,,original,real,real,animal,real_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,94,538,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::01022::69fe92ca9837,Bestiary,bestiary_sonnet_pilot,1022,wertychiops,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,198,1333,0,0,0,0,0,0,1,0,7,5,0,0
bestiary_sonnet_pilot::01023::9df44bb33ca6,Bestiary,bestiary_sonnet_pilot,1023,borthorpunius,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,198,1369,1,0,0,0,0,0,1,0,7,5,0,0
bestiary_sonnet_pilot::01024::2f801bea98c1,Bestiary,bestiary_sonnet_pilot,1024,kinachitalpo,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,161,855,1,1,1,1,0,0,1,0,3,0,0,0
bestiary_sonnet_pilot::01025::2b1b796eb51a,Bestiary,bestiary_sonnet_pilot,1025,wertychiops,,original,imaginary,imaginary,idea,imaginary_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,192,1278,1,0,0,0,0,0,1,0,4,5,0,0
bestiary_sonnet_pilot::01026::82c3219eb292,Bestiary,bestiary_sonnet_pilot,1026,wertychiops,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,HYBRID,243,1485,1,0,0,0,0,0,1,0,0,4,0,0
bestiary_sonnet_pilot::01027::d83ea6c6ea40,Bestiary,bestiary_sonnet_pilot,1027,wertychiops,,original,type,type of,idea,type_of_idea,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,161,929,1,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::01028::f211bfefc65e,Bestiary,bestiary_sonnet_pilot,1028,borthorpunius,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DESCRIBE,208,1330,0,0,0,0,0,0,1,0,0,4,0,0
bestiary_sonnet_pilot::01029::988a390e4054,Bestiary,bestiary_sonnet_pilot,1029,garnawkinsuth,,original,real,real,object,real_object,,,,,claude-sonnet-4-6,Claude,sonnet,,,,DEFLECT,87,482,0,1,1,1,0,0,0,0,3,0,0,0
bestiary_sonnet_pilot::01030::eb039d45088f,Bestiary,bestiary_sonnet_pilot,1030,halthibinny,,original,imaginary,imaginary,animal,imaginary_animal,,,,,claude-sonnet-4-6,Claude,sonnet,DESCRIBE,DESCRIBE,1,DESCRIBE,208,1347,0,0,0,0,0,0,1,0,0,5,0,0
